,client_id,variation
49540,2569271,control
49541,6973088,test
49542,8137724,control
49543,2188831,test
49544,1832318,control
49545,4939035,control
49546,2019076,control
49547,5853751,test
49548,5647302,test
49549,8668513,test
49550,2270316,control
49551,6578768,control
49552,6972057,control
49553,6768601,test
49554,6976141,test
49555,9617756,control
49556,1056689,control
49557,8533687,control
49558,1729282,test
49559,6119952,control
49560,9172900,test
49561,6934783,test
49562,802023,test
49563,5689544,test
49564,7812830,test
49565,1103735,test
49566,8957177,control
49567,2546096,test
49568,799503,control
49569,3821765,control
49570,4095211,test
49571,6524810,test
49572,7530138,control
49573,2455070,test
49574,8210226,test
49575,8353250,control
49576,1585978,control
49577,1145797,test
49578,7585765,control
49579,1118571,test
49580,4322605,test
49581,7362941,control
49582,1374251,test
49583,8493240,control
49584,9943578,test
49585,4243600,control
49586,5311333,control
49587,9836487,test
49588,5221154,control
49589,2376505,control
49590,8439249,test
49591,3571812,control
49592,4202815,test
49593,5304250,test
49594,7772158,test
49595,2047423,test
49596,8022678,test
49597,9961882,test
49598,2047867,control
49599,5637695,test
49600,9762794,test
49601,1954630,test
49602,1643,test
49603,4986480,control
49604,1513890,control
49605,5105555,test
49606,4690123,control
49607,8204360,test
49608,550876,control
49609,2887817,test
49610,3703356,test
49611,2983073,control
49612,1141280,test
49613,8678658,control
49614,7000955,test
49615,8534657,control
49616,3054355,control
49617,3608902,test
49618,4945469,test
49619,9067814,test
49620,6764307,test
49621,5865360,test
49622,3455139,test
49623,7970922,control
49624,2324718,test
49625,6066538,test
49626,2966935,test
49627,9708601,control
49628,1235981,control
49629,6374240,control
49630,1088213,control
49631,5216058,control
49632,1187978,test
49633,3692616,control
49634,464733,test
49635,8765479,control
49636,1330281,test
49637,86699,control
49638,3546780,control
49639,6046394,test
49640,3852160,control
49641,7605451,control
49642,2612784,test
49643,5518659,test
49644,5446108,test
49645,6860852,test
49646,1346168,test
49647,4405347,test
49648,2501468,test
49649,5410489,control
49650,3557663,control
49651,2008597,control
49652,3196595,test
49653,9460036,control
49654,7794911,test
49655,1334018,control
49656,7769967,test
49657,9000762,test
49658,5478898,test
49659,3582221,test
49660,8250645,control
49661,6955702,control
49662,9812859,control
49663,5361794,test
49664,1526749,control
49665,5485738,test
49666,1911048,test
49667,3422168,test
49668,9838295,control
49669,4876926,test
49670,778795,test
49671,4947722,test
49672,1796939,test
49673,4179364,control
49674,2681354,control
49675,3938559,test
49676,925305,control
49677,8581911,control
49678,4443918,test
49679,1647068,control
49680,6061224,control
49681,7357410,control
49682,2594614,test
49683,7940723,test
49684,6610689,control
49685,9774539,test
49686,4030724,test
49687,635703,test
49688,5930511,test
49689,918996,test
49690,3862927,test
49691,5238546,test
49692,7438919,test
49693,1655641,test
49694,5192165,test
49695,3564176,control
49696,3885894,control
49697,7493843,control
49698,8249603,test
49699,3485485,control
49700,6076090,control
49701,2512075,control
49702,1776371,test
49703,7658860,test
49704,8223826,test
49705,3647426,test
49706,9793774,test
49707,6514196,test
49708,2001533,test
49709,4343404,control
49710,5737089,test
49711,8808248,test
49712,8387278,control
49713,5871351,test
49714,5087982,test
49715,6358271,test
49716,2663002,control
49717,8299155,control
49718,5639140,test
49719,2989423,test
49720,7917431,test
49721,7266624,control
49722,5787197,test
49723,7394783,control
49724,410623,control
49725,3282524,control
49726,4788508,test
49727,6298697,control
49728,5894548,test
49729,4214633,test
49730,7590837,control
49731,2928495,test
49732,6785690,control
49733,1035211,test
49734,3480162,control
49735,5372156,test
49736,3035988,control
49737,4974225,control
49738,9091270,test
49739,1998408,control
49740,651357,test
49741,4242423,test
49742,6673351,control
49743,9292116,control
49744,9888151,control
49745,9191741,control
49746,6969835,control
49747,6885563,control
49748,6722169,control
49749,183077,test
49750,8887279,test
49751,6862164,test
49752,6063905,control
49753,4854924,control
49754,4860230,test
49755,5769715,control
49756,6158814,test
49757,2700367,test
49758,4609139,control
49759,8180244,test
49760,4548420,control
49761,46934,test
49762,6017862,control
49763,9872674,control
49764,4213081,test
49765,7698179,control
49766,5699198,control
49767,4890920,control
49768,7373949,test
49769,7945584,test
49770,9748499,test
49771,5082650,control
49772,2307211,control
49773,8470247,test
49774,1390847,control
49775,1136796,test
49776,3259703,test
49777,4740460,test
49778,4156023,control
49779,5180278,control
49780,1338852,control
49781,1284954,control
49782,5501584,test
49783,1048239,control
49784,2898136,control
49785,8854982,control
49786,933538,control
49787,7677343,test
49788,2819924,control
49789,9956903,test
49790,8129727,control
49791,3231281,control
49792,3901100,test
49793,1464469,control
49794,8424498,control
49795,7813940,test
49796,4934628,control
49797,8652495,test
49798,3719555,test
49799,7954312,test
49800,7277474,control
49801,4304082,test
49802,5462579,control
49803,1523157,test
49804,8470441,control
49805,9766963,control
49806,4945234,test
49807,4537279,control
49808,7020386,control
49809,5585462,control
49810,4121100,control
49811,3114370,control
49812,7713343,test
49813,7192039,test
49814,8125631,test
49815,2022026,control
49816,7867848,test
49817,853541,control
49818,2473466,control
49819,225368,control
49820,5606178,test
49821,5210864,control
49822,2799101,test
49823,9456668,test
49824,6148272,test
49825,3219313,control
49826,5778241,test
49827,94012,control
49828,6310687,test
49829,2954633,test
49830,6724190,test
49831,1283431,test
49832,4003416,test
49833,3849568,control
49834,6163623,control
49835,8247035,control
49836,5879951,test
49837,3864357,test
49838,6554745,control
49839,7040441,control
49840,2630914,test
49841,1745768,test
49842,3557845,control
49843,111012,control
49844,434673,test
49845,1116215,test
49846,4165138,control
49847,3919224,test
49848,9138551,test
49849,7023731,test
49850,7124802,test
49851,2484575,test
49852,7831661,control
49853,7484102,control
49854,4799130,test
49855,3469824,control
49856,2923510,test
49857,58196,control
49858,4055969,control
49859,5815373,test
49860,148445,control
49861,7192680,test
49862,8747482,test
49863,5732457,test
49864,3254381,control
49865,7468065,test
49866,2224332,control
49867,3535380,test
49868,7129956,control
49869,1518204,test
49870,4248517,control
49871,1169178,test
49872,563689,control
49873,4016218,control
49874,6285002,control
49875,7588400,control
49876,2739005,test
49877,9554603,control
49878,3854484,test
49879,2346755,test
49880,4142389,control
49881,1995384,control
49882,8163384,control
49883,3356633,control
49884,6908111,control
49885,4672784,control
49886,5473710,test
49887,5979490,test
49888,552898,test
49889,1476178,test
49890,8815122,control
49891,6794107,control
49892,4238081,control
49893,6468627,test
49894,8376269,test
49895,7474741,control
49896,1383557,test
49897,8880897,test
49898,3878403,test
49899,1365497,test
49900,723259,test
49901,6155976,control
49902,541979,test
49903,4680436,control
49904,8817073,control
49905,9977902,control
49906,8706932,test
49907,7761040,test
49908,8111767,control
49909,3727197,test
49910,6928516,control
49911,4541117,control
49912,9932773,control
49913,9669024,control
49914,9659583,test
49915,3103401,test
49916,7584430,test
49917,8775808,test
49918,3547029,test
49919,6583112,test
49920,9169205,control
49921,5234998,control
49922,4345279,test
49923,8867707,test
49924,7571855,control
49925,3479519,control
49926,9049428,test
49927,8706967,test
49928,207455,test
49929,7394445,test
49930,8776274,control
49931,8607020,test
49932,9415132,control
49933,5342509,control
49934,7403748,test
49935,7687961,control
49936,8701546,control
49937,7903198,control
49938,5065836,test
49939,2686820,control
49940,2156095,test
49941,5620187,test
49942,4555481,test
49943,282393,control
49944,8318651,control
49945,9396180,test
49946,3334636,test
49947,9591893,control
49948,3957252,test
49949,2554820,control
49950,8710810,test
49951,2698324,control
49952,6071499,test
49953,1949458,test
49954,4183269,control
49955,438560,test
49956,5628037,test
49957,3223702,test
49958,8186129,test
49959,2230522,test
49960,2540902,test
49961,6903554,test
49962,6073932,test
49963,1016444,test
49964,5630898,test
49965,2790712,control
49966,6137114,control
49967,8528489,test
49968,9246963,test
49969,399211,test
49970,2738404,test
49971,2191483,test
49972,5617630,control
49973,2990838,control
49974,3109965,test
49975,455557,test
49976,8693356,test
49977,6358771,test
49978,122093,test
49979,5659798,test
49980,1053696,control
49981,7885919,control
49982,428201,test
49983,9837067,control
49984,191877,test
49985,1919420,control
49986,1857094,control
49987,9068193,test
49988,3333429,test
49989,6776360,control
49990,19782,control
49991,3201254,control
49992,5782642,control
49993,9239902,test
49994,1141272,control
49995,9669426,control
49996,5596629,test
49997,2404228,test
49998,5212996,control
49999,453802,test
50000,6535114,control
50001,7976346,test
50002,3850989,control
50003,7928881,control
50004,9036610,test
50005,725170,test
50006,6716810,test
50007,6491097,test
50008,2519481,test
50009,12045,control
50010,200604,control
50011,7660455,control
50012,4415530,test
50013,685685,control
50014,9797596,control
50015,8802686,control
50016,4665270,control
50017,6027048,control
50018,3851487,test
50019,924916,control
50020,8788431,control
50021,6579110,control
50022,2991897,test
50023,5734300,test
50024,6156458,control
50025,7305408,test
50026,2720,test
50027,4822242,test
50028,4166764,control
50029,83158,control
50030,7484550,control
50031,5572873,test
50032,5435160,control
50033,6736194,test
50034,6040488,test
50035,92066,test
50036,4625653,control
50037,3281290,test
50038,3034927,test
50039,1060169,test
50040,538519,test
50041,8212601,control
50042,6954524,control
50043,8315340,control
50044,7425225,control
50045,8038699,test
50046,9783064,test
50047,9610283,control
50048,1398572,test
50049,1240556,test
50050,7900295,control
50051,7705474,control
50052,9990768,test
50053,7620675,test
50054,1642325,test
50055,7291122,test
50056,3211244,test
50057,696176,control
50058,7629666,test
50059,887605,test
50060,4240648,test
50061,7380598,test
50062,1721941,test
50063,1125691,test
50064,471506,control
50065,6136568,control
50066,8389879,control
50067,5065123,test
50068,4575119,test
50069,8219471,test
50070,6567784,control
50071,1869917,test
50072,9035983,control
50073,4540939,control
50074,9710008,test
50075,8349427,test
50076,2096453,test
50077,7723676,test
50078,3978474,test
50079,3026128,control
50080,4306244,test
50081,160085,control
50082,1316243,test
50083,4168408,test
50084,2313780,test
50085,4849181,control
50086,5681695,test
50087,8060147,test
50088,4926172,control
50089,1340512,test
50090,1768887,test
50091,3775302,test
50092,8947191,control
50093,3176701,test
50094,7976421,test
50095,5908286,control
50096,886185,test
50097,8921716,test
50098,9331303,control
50099,9943749,control
50100,7158193,control
50101,3014779,control
50102,5919082,test
50103,4604879,test
50104,8456534,control
50105,5468082,control
50106,8588958,test
50107,1752337,test
50108,8497791,control
50109,9784687,control
50110,6055231,control
50111,5931429,test
50112,8645802,test
50113,7830939,test
50114,5932527,control
50115,3754595,test
50116,5234070,control
50117,2121101,control
50118,53169,control
50119,248347,control
50120,3562211,test
50121,536510,test
50122,5009485,control
50123,3434569,control
50124,7443055,control
50125,175784,control
50126,6816772,control
50127,7449101,control
50128,2557009,control
50129,7049913,control
50130,3782323,control
50131,1554554,test
50132,2664244,control
50133,8257910,control
50134,8623099,control
50135,8634430,test
50136,1377697,test
50137,4116051,control
50138,9717302,test
50139,4555558,test
50140,4255823,control
50141,2626001,control
50142,3195657,control
50143,6476558,test
50144,6032786,test
50145,6175402,test
50146,9643185,test
50147,226234,control
50148,5539442,test
50149,3117001,test
50150,4693609,test
50151,4913174,control
50152,1808373,control
50153,8447568,test
50154,6296447,test
50155,2941991,test
50156,9846402,test
50157,8803188,test
50158,651189,control
50159,6829804,test
50160,8108273,control
50161,9348257,control
50162,5071121,test
50163,8960791,test
50164,4158625,test
50165,9126731,test
50166,7953367,test
50167,274816,control
50168,3036897,test
50169,3875362,control
50170,9283525,test
50171,7813642,test
50172,5264946,control
50173,7910385,control
50174,3798672,control
50175,2081422,test
50176,4782219,test
50177,1290934,control
50178,9322239,test
50179,4996911,test
50180,7117747,test
50181,1899577,control
50182,545824,control
50183,2232190,control
50184,3889508,control
50185,1906514,test
50186,8665851,test
50187,1534058,test
50188,1247788,test
